Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng
45 m²,70 triệu/m²,1 phòng,1 phòng,Pháp lý: Sổ đỏ lâu dài.,,15.992631912231445,108.26937103271484,,,,,
35 m²,80 triệu/m²,1 phòng,1 phòng,,,15.992631912231445,108.26937103271484,,,,,
160 m²,"14,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0485541954068,108.236832762952,10 m,,,,4 tầng
125 m²,"4,35 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0114875482289,108.259490933115,5 m,,Bắc,,
100 m²,"5,7 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.0590906896052,108.185597968541,5 m,"7,5 m",,,1 tầng
70 m²,"5,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0615208,108.2344929,5 m,5 m,Đông,,2 tầng
76 m²,Thỏa thuận,5 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0813616615523,108.160488350171,4 m,"5,5 m",,,3 tầng
175 m²,13 tỷ,,,Sổ đỏ/ Sổ hồng,,16.051576924023,108.245231210555,7 m,7 m,,,
85 m²,8 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0602424,108.2430528,5 m,6 m,,,1 tầng
100 m²,"4,95 tỷ",2 phòng,2 phòng,,,16.0432963,108.2442865,5 m,5 m,,,1 tầng
80 m²,"6,8 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0677944,108.2347868,"4,5 m","5,5 m",,,4 tầng
200 m²,4 tỷ,12 phòng,12 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.085764,108.144831,,,,,
300 m²,"13,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.1007096,108.2295171,10 m,"7,5 m",Tây - Bắc,,
"75,5 m²","8,76 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0555896759033,108.223556518555,,,Đông,Đông - Nam,
84 m²,"12,5 tỷ",8 phòng,9 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0573373109168,108.244177252276,,,Đông - Bắc,Đông - Bắc,5 tầng
105 m²,"22,5 tỷ",15 phòng,15 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0783370428988,108.23662066976,5 m,15 m,Bắc,Bắc,8 tầng
315 m²,"10,5 tỷ",,,Sổ đỏ/ Sổ hồng,,21.0289486097874,105.852447225903,15 m,75 m,Đông - Nam,,
76 m²,Thỏa thuận,5 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0813616615523,108.160488350171,4 m,"5,5 m",,,3 tầng
175 m²,13 tỷ,,,Sổ đỏ/ Sổ hồng,,16.051576924023,108.245231210555,7 m,7 m,,,
85 m²,8 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0602424,108.2430528,5 m,6 m,,,1 tầng
100 m²,"4,95 tỷ",2 phòng,2 phòng,,,16.0432963,108.2442865,5 m,5 m,,,1 tầng
80 m²,"6,8 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0677944,108.2347868,"4,5 m","5,5 m",,,4 tầng
200 m²,4 tỷ,12 phòng,12 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.085764,108.144831,,,,,
300 m²,"13,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.1007096,108.2295171,10 m,"7,5 m",Tây - Bắc,,
"75,5 m²","8,76 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0555896759033,108.223556518555,,,Đông,Đông - Nam,
84 m²,"12,5 tỷ",8 phòng,9 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0573373109168,108.244177252276,,,Đông - Bắc,Đông - Bắc,5 tầng
105 m²,"22,5 tỷ",15 phòng,15 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0783370428988,108.23662066976,5 m,15 m,Bắc,Bắc,8 tầng
315 m²,"10,5 tỷ",,,Sổ đỏ/ Sổ hồng,,21.0289486097874,105.852447225903,15 m,75 m,Đông - Nam,,
"88,5 m²","3,34 tỷ",,,,,16.0823805940337,108.157793089217,5 m,6 m,Đông - Nam,,
65 m²,"2,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0208154857399,108.211606060673,"6,5 m",,,,
160 m²,16 tỷ,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0338191689626,108.220366778083,10 m,"10,5 m",,,2 tầng
210 m²,"8,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0165874532946,108.254900829793,10 m,"7,5 m",Tây,,
330 m²,15 tỷ,,,Sổ đỏ/ Sổ hồng,,16.1058150049345,108.259053922293,15 m,75 m,,,
292 m²,45 triệu/m²,,,Sổ đỏ.,,16.1011214,108.2292908,10 m,"7,5 m",Tây - Bắc,,
90 m²,"7,2 tỷ",,,Sổ đỏ.,,16.0769075,108.2419611,5 m,"5,5 m",Nam,,
115 m²,18 tỷ,6 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0528842105183,108.245525229547,"6,5 m","7,5 m",Đông,Đông - Nam,3 tầng
330 m²,15 tỷ,,,Sổ đỏ/ Sổ hồng,,16.1058150049345,108.259053922293,15 m,75 m,,,
292 m²,45 triệu/m²,,,Sổ đỏ.,,16.1011214,108.2292908,10 m,"7,5 m",Tây - Bắc,,
90 m²,"7,2 tỷ",,,Sổ đỏ.,,16.0769075,108.2419611,5 m,"5,5 m",Nam,,
115 m²,18 tỷ,6 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0528842105183,108.245525229547,"6,5 m","7,5 m",Đông,Đông - Nam,3 tầng
160 m²,"12,9 tỷ",,,Sổ đỏ.,,16.0812112,108.2441869,10 m,"5,5 m",Đông - Bắc,,
138 m²,60 triệu/m²,,,Sổ đỏ.,,16.0860298,108.2354408,"6,8 m",15 m,Tây - Bắc,,
90 m²,"7,5 tỷ",,,Sổ đỏ,,16.0804032,108.2432247,5 m,"7,5 m",Nam,,
92 m²,"5,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0687215,108.2384423,"4,6 m","7,5 m",Tây - Bắc,,
125 m²,"6,1 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0910223773119,108.234582329979,5 m,"10,5 m",Đông - Bắc,,
103 m²,"5,6 tỷ",,,Sổ đỏ.,,16.0957939420668,108.235154235045,5 m,"7,5 m",Nam,,
151 m²,"7,6 tỷ",,,,,16.095744683629,108.229210327565,"19,5 m","7,5 m",Đông - Nam,,
300 m²,28 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp 5 sao.,16.0435066223145,108.248374938965,12 m,15 m,,Đông - Nam,3 tầng
45 m²,"1,23 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.09237289428711,108.1265869140625,,,Đông - Bắc,Đông - Bắc,
118 m²,13 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0390298826874,108.218066622099,5 m,"10,5 m",Tây,Nam,2 tầng
173 m²,61 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0628557021547,108.241881224503,10 m,45 m,,,
140 m²,"18,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0399115830394,108.246947982853,9 m,25 m,,,
48 m²,Thỏa thuận,1 phòng,,,Cơ bản,16.089019775390625,108.22830200195312,,,,,
"102,6 m²","4,1 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0252510667041,108.247232597902,"4,67 m",,Đông - Bắc,,2 tầng
"106,5 m²","3,03 tỷ",,,Đã có sổ hồng.,,15.9823844,108.272288,5 m,"7,5 m",Đông,,
92 m²,"5,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0687215,108.2384423,"4,6 m","7,5 m",Tây - Bắc,,
125 m²,"6,1 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0910223773119,108.234582329979,5 m,"10,5 m",Đông - Bắc,,
103 m²,"5,6 tỷ",,,Sổ đỏ.,,16.0957939420668,108.235154235045,5 m,"7,5 m",Nam,,
151 m²,"7,6 tỷ",,,,,16.095744683629,108.229210327565,"19,5 m","7,5 m",Đông - Nam,,
300 m²,28 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp 5 sao.,16.0435066223145,108.248374938965,12 m,15 m,,Đông - Nam,3 tầng
45 m²,"1,23 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.09237289428711,108.1265869140625,,,Đông - Bắc,Đông - Bắc,
118 m²,13 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0390298826874,108.218066622099,5 m,"10,5 m",Tây,Nam,2 tầng
173 m²,61 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0628557021547,108.241881224503,10 m,45 m,,,
140 m²,"18,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0399115830394,108.246947982853,9 m,25 m,,,
48 m²,Thỏa thuận,1 phòng,,,Cơ bản,16.089019775390625,108.22830200195312,,,,,
"102,6 m²","4,1 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0252510667041,108.247232597902,"4,67 m",,Đông - Bắc,,2 tầng
"106,5 m²","3,03 tỷ",,,Đã có sổ hồng.,,15.9823844,108.272288,5 m,"7,5 m",Đông,,
"71,3 m²",5 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.0741465591922,108.237257003785,6 m,3 m,Đông - Nam,Tây - Bắc,1 tầng
"130,5 m²","7,2 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.061279296875,108.171142578125,5 m,33 m,Đông,,
150 m²,"1,2 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9777928671913,108.17730280973,"7,3 m",3 m,Nam,,
116 m²,"11,5 tỷ",3 phòng,3 phòng,,Đầy đủ.,16.0504326596997,108.21561264072,"6,7 m","7,5 m",Đông - Nam,Đông - Nam,3 tầng
180 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0778023148307,108.244204457151,10 m,"10,5 m",Bắc,,
"66,4 m²","3,95 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Full nội thất cao cấp.,16.0686168670654,108.244453430176,,,,,
62 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0760307312012,108.244514465332,,,,,
118 m²,13 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0390298826874,108.218066622099,5 m,"10,5 m",Tây,Nam,2 tầng
173 m²,61 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0628557021547,108.241881224503,10 m,45 m,,,
140 m²,"18,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0399115830394,108.246947982853,9 m,25 m,,,
48 m²,Thỏa thuận,1 phòng,,,Cơ bản,16.089019775390625,108.22830200195312,,,,,
"102,6 m²","4,1 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0252510667041,108.247232597902,"4,67 m",,Đông - Bắc,,2 tầng
"106,5 m²","3,03 tỷ",,,Đã có sổ hồng.,,15.9823844,108.272288,5 m,"7,5 m",Đông,,
"71,3 m²",5 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.0741465591922,108.237257003785,6 m,3 m,Đông - Nam,Tây - Bắc,1 tầng
"130,5 m²","7,2 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.061279296875,108.171142578125,5 m,33 m,Đông,,
150 m²,"1,2 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9777928671913,108.17730280973,"7,3 m",3 m,Nam,,
116 m²,"11,5 tỷ",3 phòng,3 phòng,,Đầy đủ.,16.0504326596997,108.21561264072,"6,7 m","7,5 m",Đông - Nam,Đông - Nam,3 tầng
180 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0778023148307,108.244204457151,10 m,"10,5 m",Bắc,,
"66,4 m²","3,95 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Full nội thất cao cấp.,16.0686168670654,108.244453430176,,,,,
62 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0760307312012,108.244514465332,,,,,
92 m²,"4,9 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0597953796387,108.230476379395,,,,,
"71,3 m²","5,3 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.088382720947266,108.22888946533203,,,Đông - Bắc,Đông - Bắc,
101 m²,"7,79 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0579068056845,108.24406304211,6 m,"5,5 m",,,
"55,4 m²","3,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0607352767864,108.232818170396,,,Tây - Nam,,
"67,5 m²","3,47 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0992445224346,108.248572090539,,"5,5 m",Tây,,
"117,5 m²",13 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0389294135445,108.218441659628,5 m,"10,5 m",Tây,,2 tầng
"71,3 m²",5 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.0741465591922,108.237257003785,6 m,3 m,Đông - Nam,Tây - Bắc,1 tầng
"130,5 m²","7,2 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.061279296875,108.171142578125,5 m,33 m,Đông,,
150 m²,"1,2 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9777928671913,108.17730280973,"7,3 m",3 m,Nam,,
116 m²,"11,5 tỷ",3 phòng,3 phòng,,Đầy đủ.,16.0504326596997,108.21561264072,"6,7 m","7,5 m",Đông - Nam,Đông - Nam,3 tầng
180 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0778023148307,108.244204457151,10 m,"10,5 m",Bắc,,
"66,4 m²","3,95 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Full nội thất cao cấp.,16.0686168670654,108.244453430176,,,,,
62 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0760307312012,108.244514465332,,,,,
92 m²,"4,9 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0597953796387,108.230476379395,,,,,
"71,3 m²","5,3 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.088382720947266,108.22888946533203,,,Đông - Bắc,Đông - Bắc,
101 m²,"7,79 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0579068056845,108.24406304211,6 m,"5,5 m",,,
"55,4 m²","3,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0607352767864,108.232818170396,,,Tây - Nam,,
"67,5 m²","3,47 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0992445224346,108.248572090539,,"5,5 m",Tây,,
"117,5 m²",13 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0389294135445,108.218441659628,5 m,"10,5 m",Tây,,2 tầng
82 m²,"3,6 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0502873042483,108.215222113018,"6,2 m",3 m,,,2 tầng
"117,5 m²",13 tỷ,3 phòng,3 phòng,Đang chờ sổ,Đầy đủ,16.0389917048984,108.218002287934,5 m,"10,5 m",Tây,Đông,2 tầng
182 m²,12 tỷ,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.014426903112,108.221596572925,,"7,5 m",Tây - Bắc,,3 tầng
140 m²,14 tỷ,23 phòng,23 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0224484208285,108.210875965308,"7,5 m","7,5 m",Đông - Nam,Đông - Nam,6 tầng
56 m²,"4,6 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0415330926105,108.21808661338,"4,5 m",6 m,,,4 tầng
144 m²,"16,8 tỷ",4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0433806446573,108.244143276593,9 m,"10,5 m",Đông - Nam,,3 tầng
92 m²,"4,9 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0597953796387,108.230476379395,,,,,
"71,3 m²","5,3 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.088382720947266,108.22888946533203,,,Đông - Bắc,Đông - Bắc,
101 m²,"7,79 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0579068056845,108.24406304211,6 m,"5,5 m",,,
"55,4 m²","3,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0607352767864,108.232818170396,,,Tây - Nam,,
"67,5 m²","3,47 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0992445224346,108.248572090539,,"5,5 m",Tây,,
"117,5 m²",13 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0389294135445,108.218441659628,5 m,"10,5 m",Tây,,2 tầng
82 m²,"3,6 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0502873042483,108.215222113018,"6,2 m",3 m,,,2 tầng
"117,5 m²",13 tỷ,3 phòng,3 phòng,Đang chờ sổ,Đầy đủ,16.0389917048984,108.218002287934,5 m,"10,5 m",Tây,Đông,2 tầng
182 m²,12 tỷ,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.014426903112,108.221596572925,,"7,5 m",Tây - Bắc,,3 tầng
140 m²,14 tỷ,23 phòng,23 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0224484208285,108.210875965308,"7,5 m","7,5 m",Đông - Nam,Đông - Nam,6 tầng
56 m²,"4,6 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0415330926105,108.21808661338,"4,5 m",6 m,,,4 tầng
144 m²,"16,8 tỷ",4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0433806446573,108.244143276593,9 m,"10,5 m",Đông - Nam,,3 tầng
131 m²,20 tỷ,20 phòng,21 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0474149803753,108.246778244158,5 m,"5,5 m",,,7 tầng
"87,4 m²","12,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.0706659275786,108.223162948535,"3,5 m","10,5 m",Nam,Nam,3 tầng
105 m²,"6,75 tỷ",4 phòng,4 phòng,,,16.0726083303779,108.156235626273,,"5,5 m",Đông - Bắc,,3 tầng
185 m²,"13,5 tỷ",,,,,16.0356445,108.21037,10 m,"7,5 m",,,
72 m²,"5,69 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,16.0657336,108.1695504,"4,5 m",6 m,Đông - Bắc,,3 tầng
61 m²,"4,9 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.038675,108.2168941,"4,5 m",,,,3 tầng
80 m²,"5,59 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,16.0701176595968,108.16256181101,5 m,6 m,Đông - Nam,,3 tầng
56 m²,"4,6 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0415330926105,108.21808661338,"4,5 m",6 m,,,4 tầng
144 m²,"16,8 tỷ",4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0433806446573,108.244143276593,9 m,"10,5 m",Đông - Nam,,3 tầng
131 m²,20 tỷ,20 phòng,21 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0474149803753,108.246778244158,5 m,"5,5 m",,,7 tầng
"87,4 m²","12,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.0706659275786,108.223162948535,"3,5 m","10,5 m",Nam,Nam,3 tầng
105 m²,"6,75 tỷ",4 phòng,4 phòng,,,16.0726083303779,108.156235626273,,"5,5 m",Đông - Bắc,,3 tầng
185 m²,"13,5 tỷ",,,,,16.0356445,108.21037,10 m,"7,5 m",,,
72 m²,"5,69 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,16.0657336,108.1695504,"4,5 m",6 m,Đông - Bắc,,3 tầng
61 m²,"4,9 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.038675,108.2168941,"4,5 m",,,,3 tầng
80 m²,"5,59 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,16.0701176595968,108.16256181101,5 m,6 m,Đông - Nam,,3 tầng
100 m²,"5,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0592072,108.1854167,,"7,5 m",Tây,,
"77,5 m²","3,09 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0693257739291,108.163420067372,5 m,"5,5 m",Tây - Bắc,,
105 m²,5 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0810292006074,108.165008758449,5 m,"7,5 m",Đông - Nam,,
90 m²,"3,85 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0773357,108.15888,5 m,"7,5 m",Đông - Bắc,,
134 m²,"7,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0423879,108.2089649,,,,,
448 m²,69 tỷ,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0435066223145,108.248374938965,,,,,3 tầng
"87,5 m²","5,3 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0338028,108.2172083,,,Đông,,
70 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,Cơ bản,15.9819472245534,108.260008335114,,,,,
121 m²,"5,7 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.095539,108.2496856,5 m,,Tây,,2 tầng
159 m²,"14,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.06973816737,108.24306454367,,,,,
134 m²,"7,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0423879,108.2089649,,,,,
448 m²,69 tỷ,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0435066223145,108.248374938965,,,,,3 tầng
"87,5 m²","5,3 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0338028,108.2172083,,,Đông,,
70 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,Cơ bản,15.9819472245534,108.260008335114,,,,,
121 m²,"5,7 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.095539,108.2496856,5 m,,Tây,,2 tầng
159 m²,"14,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.06973816737,108.24306454367,,,,,
105 m²,"3,3 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9970492,108.2660321,7 m,5 m,Đông - Nam,,
"62,2 m²",Thỏa thuận,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.076030731201172,108.24451446533203,,,,,
73 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.069961547851562,108.24534606933594,,,,,
73 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0699615478516,108.245346069336,,,Bắc,Nam,
101 m²,"7,79 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.0575435243363,108.243966773955,"5,3 m","5,5 m",,,1 tầng
120 m²,Thỏa thuận,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,16.033109664917,108.224235534668,6 m,,,,4 tầng
120 m²,Thỏa thuận,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,- Bàn giao thô không nội thất.,16.033109664916992,108.22423553466797,6 m,"7,5 m",,,
65 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0686168670654,108.244453430176,,,,,
126 m²,"10,5 tỷ",,,,,16.0532013095968,108.233639625667,5 m,,,,
80 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.069961547851562,108.24534606933594,,,,,
73 m²,Thỏa thuận,2 phòng,2 phòng,,,16.0699615478516,108.245346069336,,,,,
170 m²,"20,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0725489352633,108.242990570423,"10,3 m","15,5 m",Đông,,
122 m²,"8,5 tỷ",10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0629995864368,108.220510666967,,5 m,Tây - Bắc,,5 tầng
80 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.069961547851562,108.24534606933594,,,,,
73 m²,Thỏa thuận,2 phòng,2 phòng,,,16.0699615478516,108.245346069336,,,,,
170 m²,"20,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0725489352633,108.242990570423,"10,3 m","15,5 m",Đông,,
122 m²,"8,5 tỷ",10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0629995864368,108.220510666967,,5 m,Tây - Bắc,,5 tầng
"181,6 m²",15 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0825180060768,108.233166100888,10 m,"15,5 m",Đông,,
340 m²,"21,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0392843564541,108.246861212098,20 m,"5,5 m",,,
140 m²,"28,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0515006474395,108.245280210986,10 m,105 m,,,
100 m²,"3,75 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0099559233336,108.222049063326,5 m,"7,5 m",Tây - Nam,,
10.100 m²,63 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0826282232719,108.112475915213,100 m,20 m,,,
98 m²,"3,7 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9861233,108.2688832,5 m,"7,5 m",Đông - Nam,,
"198,2 m²",11 tỷ,,,Sổ đỏ/ Sổ hồng,,15.9910974502563,108.260215759277,"10,61 m","10,5 m",Đông - Nam,,
100 m²,"2,79 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9970492,108.2660321,5 m,"5,5 m",Đông,,
1.600 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0862291,108.1582854,"63,5 m",,Đông - Bắc,,
116 m²,"12,5 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.0505142083571,108.21503233102,7 m,9 m,,,3 tầng
"92,5 m²","4,2 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0023233,108.2190593,5 m,,Đông - Bắc,,2 tầng
70 m²,5 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.0353030133989,108.214566185268,5 m,"5,5 m",,,1 tầng
70 m²,"7,2 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0734872405303,108.241139949571,5 m,75 m,Đông,Đông,
95 m²,"12,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0497063934181,108.24071214815,45 m,"7,5 m",Đông,Đông,
116 m²,"10,8 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0816673593624,108.244907972402,9 m,7 m,Bắc,,
